Title,Description,Date
Buy Hindalco Industries; target of Rs 830: ICICI Securities,"ICICI Securities is bullish on Hindalco Industries has recommended buy rating on the stock with a target price of Rs 830 in its research report dated August 08, 2024. 
",08/13/2024
Buy Blue Jet Healthcare; target of Rs 600: ICICI Securities,"ICICI Securities is bullish on Blue Jet Healthcare has recommended buy rating on the stock with a target price of Rs 600 in its research report dated August 08, 2024. 
",08/13/2024
"Analyst tracker | Shriram Finance remains analysts’ favourite on attractive valuation, tops July optimism list","The optimism on the stock is due impressive back-to-back quarterly performance, attractive valuations, historically low bad loans, and a positive growth outlook 
",08/13/2024
"Nifty faces selling pressure from 24,400 zone; Choppy price action expected until 24,400 breached","Options data suggests that significant put writing is evident across the 24,000 to 24,250 levels, providing crucial support for the day 
",08/13/2024
"Cement struggle: Falling prices, weak demand hit profitability; pickup likely in H2FY25","Cement prices fell across regions in July 2024, squeezing industry margins, with demand expected to recover only in the latter half of FY25. 
",08/13/2024
"30% of BSE 500, BSE MidCap stocks still below June 4 levels despite market rebound","Around 159 stocks from the BSE 500 Index and 41 stocks from the BSE MidCap firms remain in negative territory. Among the 102 listed PSU stocks, 49 are yet to recover from the June 4 decline. In the SmallCap segment, over 23 percent, or 220 stocks are still down. 
",08/13/2024
"Mid-day Mood | Nifty, Sensex hold firm as IT stocks rally on easing US recession worries; all sectors in green","Nifty Auto gained over 1%, driven by Eicher Motors' Q1 earnings, with the stock topping the Nifty and surging up to 6% intraday. 
",08/13/2024
Bombay Burmah Trading Corp stock leaps 7% to new peak on strong Q1 results,"Bombay Burmah Trading Corporation stock has zoomed 58 percent so far this year, beating benchmark Nifty's returns of around 12 percent. 
",08/13/2024
Option strategy of the day | Long build up in Alkem; Protective put recommended,"The stock has seen a significant long buildup in its futures data for the August series. 
",08/13/2024
Lupin stock hits 52-week high on JPMorgan upgrade to 'overweight',"JPMorgan remains optimistic about Lupin's US product pipeline, margin improvements, and robust domestic growth prospects, leading the brokerage to forecast a 17% upside potential for the stock. 
",08/13/2024
"PI Industries: Strong Q1FY25, but growth momentum slows","The company has reiterated about 15% top-line growth and 25-26% EBITDA margin in FY25. 
",08/13/2024
Lemon Tree Hotels: Major renovations to boost long-term outlook,"The company would largely complete renovations by FY26, and we expect a strong increase in ARRs after that. With a new and upgraded overall room portfolio, LMNT is likely to report much stronger results from H2FY26. 
",08/13/2024
LIC mulls higher ticket size products to absorb impact of new surrender value norms,"In the quarter ended June, LIC reported 9.6% rise in net profit at Rs 10,461 crore 
",08/13/2024
"Eicher numbers continue to impress, new products to help","The preference for premium products in the domestic market will benefit the company 
",08/13/2024
India Shelter Finance: Lower opex and funding cost to support RoA,"Sufficient levers in place to drive growth and profitability 
",08/13/2024
"Godfrey Phillips stock soars 5% on positive Q1 results, robust cigarette volume growth","Godfrey Phillip's topline is supported by unmanufactured tobacco export of Rs 300 crore in Q1 FY25 which continues to show an upward trend, said CEO Sharad Aggarwal. 
",08/13/2024
Cochin Shipyard races 5% on stellar Q1 results; stock up 255% YTD,"Cochin Shypyard reported a 77 percent jump in net profit at Rs 174.2 crore in Q1FY25, compared to Rs 98.6 crore in the corresponding period of the previous financial year. 
",08/13/2024
"Nifty, Sensex rally as better-than-expected US job data eases recessionary fears; India VIX down 7%","Nifty IT was the brightest spark on the bourses, rising almost 2 percent backed by gains in Tech Mahindra, HCL Tech, and LTIMindtree. 
",08/13/2024
Nexus Select Trust REIT sees 20% stake change hands in block deal; Blackstone Group likely seller,"According to reports, following the deal, Blackstone's 15% stake in Nexus Select Trust REIT will be locked in until May 2026. Additionally, the private equity firm has voluntarily agreed not to divest its remaining 6.3% stake for the next nine months. 
",08/13/2024
Pidilite Q1: Should you stick to this adhesive stock?,"The adhesive maker’s volume trend is encouraging, but the stock valuation rich 
",08/13/2024
JB Pharma stock surges to 52-week high on stellar Q1 earnings show,"JB Pharma has upbeat future growth plans, targeting operating margins in the range of 26 -28 percent and taking the share of chronic therapies in its India business to 80 percent. 
",08/13/2024
"Agri picks report August 09, 2024: Geojit Financial Services","According to Geojit, paddy, maize, tur, groundnut, and cotton are the major crops grown in the state during the kharif season. Tur acreage increased by 46.7% on year to 132,000 ha, with the target set at 254,000 ha for the season. 
",08/13/2024
"LIC jumps 3% after healthy Q1, shares up 35% this year","India's largest insurer said its office in Bangladesh has partially resumed operations, while adding that the situation in the country has yet to reach normalcy. 
",08/13/2024
"Gujarat Gas Q1 profit misses estimates; brokerages stay bearish, trim targets amid weak volume guidance","Gujarat Gas said said that the CNG category continues to witness strong momentum, as the consumers are benefitting from favourable government policies which has supported in terms of volume growth. 
",08/13/2024
"Closing Bell: Sensex gains 820 pts, Nifty above 24,350; all sectors in the green","Eicher Motors, ONGC, Tech Mahindra, Tata Motors and Shriram Finance were among the top gainers on the Nifty, while losers were BPCL, HDFC Life, Kotak Mahindra Bank, Divis Labs and Sun Pharma. All the sectoral indices are trading in the green with auto, capital goods, IT, power, realty, PSU Bank and media up 1-2 percent. Broader indices performed in line with main indices. BSE Midcap index up 1 percent and Smallcap index up 0.8 percent. 
",08/13/2024
First Tick: Top 10 global cues for today’s trade,"The GIFT Nifty is indicating a strong start for the day. 
",08/13/2024
"Stock Radar: Eicher Motors, LIC, Biocon, ABB, MCX, Ola Electric Mobility in focus on Friday","Oil India, Gujarat State Petronet, Sobha, Va Tech Wabag, IRCON International, Container Corporation of India, Steel Authority of India, Bharat Rasayan, and SJVN will also be in focus on Friday. 
",08/13/2024
"Trade Spotlight: How should you trade ITC, Dabur, Ipca Labs, Trent, Eclerx, Clean Science, and others on Friday?","Experts suggest that unless Nifty 50 decisively climbs and sustains above 24,400—where the highest Call open interest is placed—the consolidation may continue, with support at the 24,000 mark. Here are some trading ideas for the near term. 
",08/13/2024
Bulk Deals: Albula Investment Fund buys 24.65 lakh shares in DCW,"Meanwhile, LTS Investment Fund Ltd sold 24.65 lakh shares in DCW at an average price of Rs 71.35. 
",08/13/2024
"Nifty, Sensex end lower as RBI maintains hawkish tone; IT, metal indices dampen sentiment","LTIMindtree, Grasim Industries, Asian Paints, Power Grid Corp and Infosys were among major losers on the Nifty on August 8 
",08/13/2024
"LIVE: Nifty Skids Below 24,200 Post RBI Policy Amid Volatility| BSE, Pidilite In Focus| Closing Bell","Nifty breaks below 24,200 amid heightened volatility .Near 200 point cut on Nifty; Sensex down over 500 points .Bank Nifty holds out amid weakness.Breadth tilted in favour of losers; VIX rises over 2% . Mid & smallcaps outperform benchmarks. IT, metals, realty & oil & gas among top laggards . Catch Nandita Khemka and Yatin Mota as they discuss stocks on their radar including BSE and Pidilite 
#stockmarket, #sharemarket #nifty #sensex #marketclosing 
",08/13/2024
"Taking Stock: Bears in action on policy day; Sensex falls 582 pts, Nifty below 24,150","On the sectoral front, except pharma, healthcare and media, all other indices ended in the red with metal, realty, oil & gas, information technology down 1-2 percent. 
",08/13/2024
Buy VRL Logistics; target of Rs 725: Emkay,"Emkay is bullish on VRL Logistics has recommended buy rating on the stock with a target price of Rs 725 in its research report dated August 06, 2024. 
",08/13/2024
Buy ONGC; target of Rs 360: Emkay,"Emkay is bullish on ONGC has recommended buy rating on the stock with a target price of Rs 360 in its research report dated August 06, 2024. 
",08/13/2024
Neutral BSE; target of Rs 2700: Motilal Oswal,"Motilal Oswal recommended Neutral rating on BSE with a target price of Rs 2700 in its research report dated August 07, 2024. 
",08/13/2024
Neutral Aditya Birla Fashion and Retail; target of Rs 340: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Aditya Birla Fashion and Retail with a target price of Rs 340 in its research report dated August 07, 2024. 
",08/13/2024
Neutral Bosch; target of Rs 29540: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Bosch with a target price of Rs 29540 in its research report dated August 07, 2024. 
",08/13/2024
Neutral Shree Cement; target of Rs 27500: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Shree Cement with a target price of Rs 27500 in its research report dated August 07, 2024. 
",08/13/2024
Neutral Lupin; target of Rs 2050: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Lupin with a target price of Rs 2050 in its research report dated August 07, 2024. 
",08/13/2024
Neutral Clean Science & Technology; target of Rs 1440: Motilal Oswal,"Motilal Oswal recommended Neutral rating on Clean Science & Technology with a target price of Rs 1440 in its research report dated August 07, 2024. 
",08/13/2024
Buy Updater Services; target of Rs 400: Motilal Oswal,"Motilal Oswal is bullish on Updater Services has recommended buy rating on the stock with a target price of Rs 400 in its research report dated August 07, 2024. 
",08/13/2024
Buy Raymond; target of Rs 2310: Motilal Oswal,"Motilal Oswal is bullish on Raymond has recommended buy rating on the stock with a target price of Rs 2310 in its research report dated August 07, 2024. 
",08/13/2024
Buy Indigo Paints; target of Rs 1700: Motilal Oswal,"Motilal Oswal is bullish on Indigo Paints has recommended buy rating on the stock with a target price of Rs 1700 in its research report dated August 07, 2024. 
",08/13/2024
Buy Cummins India; target of Rs 4300: Motilal Oswal,"Motilal Oswal is bullish on Cummins India has recommended buy rating on the stock with a target price of Rs 4300 in its research report dated August 07, 2024. 
",08/13/2024
Buy Brigade Enterprises; target of Rs 1525: Motilal Oswal,"Motilal Oswal is bullish on Brigade Enterprises has recommended buy rating on the stock with a target price of Rs 1525 in its research report dated August 07, 2024. 
",08/13/2024
